%Beach characteristics derived from lidar surveys, compiled by USGS PCMSC on 20210120_1529
%iso_lon    %iso_lat    %sl_lon    %sl_lat    %dom_runup    %slope    %95_up  %95_low    %dhigh    %dlow    %esi    %runup_usefrac    %month    %year
   235.284     48.0705    235.30326     48.07034     0      0.14084      0.21662      0.06507        19.82         3.16 2A 1.00     4  2016
   235.285     48.0661    235.30506     48.06798     0      0.14624      0.19999      0.09248        17.57         3.60 2A 1.00     4  2016
   235.287     48.0618    235.30760     48.06490     0      0.14850      0.20756      0.08943         7.55         4.39 2A 1.00     4  2016
   235.288     48.0573    235.30579     48.06103     2      2.16639          NaN          NaN        18.00        -0.00 2A 0.63     4  2016
   235.289     48.0528    235.30747     48.05785     0      0.08344      0.21701      0.00000        22.17         0.96 2A 0.85     4  2016
   235.289     48.0482    235.31271     48.05253     0      0.15408      0.22763      0.08053        14.54         3.19 2A 1.00     4  2016
   235.290     48.0436    235.31521     48.04842     0      0.14434      0.21283      0.07585        15.71         3.38 2A 1.00     4  2016
   235.291     48.0391    235.31649     48.04319     0      0.14527      0.19385      0.09669        19.92         4.05  4 1.00     4  2016
   235.291     48.0345    235.31801     48.03528     0      0.05994      0.07947      0.04042         4.40         2.82 2A 1.00     4  2016
   235.290     48.0299    235.31784     48.03170     0      0.05188      0.06425      0.03952         3.15         2.72 2A 1.00     4  2016
   235.290     48.0252    235.31830     48.02654     0      0.02974      0.04077      0.01872         4.39         2.48 2A 1.00     4  2016
   235.290     48.0207    235.31863     48.02215     0      0.05942      0.09228      0.02657        26.26         2.55 2A 0.99     4  2016
   235.288     48.0165    235.32029     48.01821     0      0.07758      0.22062      0.00000         2.53         1.00 6A 1.00     4  2016
   235.286     48.0122    235.32131     48.01469     0      0.05936      0.09134      0.02738        17.66         2.34 6A 1.00     4  2016
   235.285     48.0082    235.32224     48.01024     0      0.14693      0.22666      0.06720        15.96         4.09 6A 1.00     4  2016
   235.283     48.0039    235.32217     48.00581     0      0.10621      0.16177      0.05066        18.18         2.88 2A 1.00     4  2016
   235.284     47.9994    235.31984     48.00175     0      0.06780      0.13350      0.00211        16.98         3.01 2A 1.00     4  2016
   235.286     47.9904    235.32333     47.99435     0      0.09588      0.14480      0.04695        16.36         3.11 6A 1.00     4  2016
   235.289     47.9873    235.32488     47.99061     0      0.09635      0.15374      0.03896        21.51         2.37 6A 0.90     4  2016
   235.292     47.9840    235.32700     47.98749     0      0.09538      0.19506      0.00000        13.60         2.73 6A 0.93     4  2016
   235.295     47.9803    235.32944     47.98247     0      0.13470      0.19920      0.07020        12.02         3.41 2A 1.00     4  2016
   235.298     47.9765    235.32862     47.97808     0      0.13546      0.16487      0.10606         8.33         2.73 2A 1.00     4  2016
   235.300     47.9726    235.32550     47.97362     0      0.13151      0.17961      0.08341        10.73         2.19 2A 0.99     4  2016
   235.302     47.9685    235.32726     47.96767     0      0.13383      0.20508      0.06258        12.13         3.14 1A 1.00     4  2016
   235.304     47.9643    235.32630     47.96498     0      0.11719      0.15882      0.07556        16.80         3.65 1A 1.00     4  2016
   235.306     47.9602    235.33027     47.96525     0      0.11606      0.14270      0.08942         9.01         2.49 6D 0.99     4  2016
   235.309     47.9564    235.33394     47.96518     0      0.11017      0.15661      0.06372        12.43         3.46 2A 1.00     4  2016
   235.312     47.9537    235.33691     47.96064     0      0.12981      0.17644      0.08318        12.23         3.05 1A 1.00     4  2016
   235.316     47.9508    235.33473     47.95860     0      0.12070      0.26973      0.00000        21.00         2.70 1A 0.99     4  2016
   235.319     47.9476    235.33704     47.95519     0      0.11809      0.17408      0.06209        15.00         2.94 2A 1.00     4  2016
   235.322     47.9440    235.33846     47.94932     0      0.13630      0.31566      0.00000        19.47         3.70 2A 1.00     4  2016
   235.325     47.9404    235.34048     47.94621     0      0.13165      0.18696      0.07635        26.77         2.40 1A 1.00     4  2016
   235.328     47.9366    235.34639     47.94523     0      0.12637      0.20656      0.04618        10.46         5.19  5 0.87     4  2016
   235.331     47.9331    235.34985     47.94172     0      0.10990      0.22189      0.00000        12.95         3.57 6A 1.00     4  2016
   235.331     47.9285    235.35310     47.93794     0      0.06828      0.15811      0.00000         3.88         0.97 6A 1.00     4  2016
   235.332     47.9241    235.35683     47.93222     0      0.04239      0.16481      0.00000         2.16         1.03 6A 1.00     4  2016
   235.334     47.9198    235.35859     47.92885     0      0.08534      0.14243      0.02824         4.40         1.77 6A 1.00     4  2016
   235.335     47.9155    235.35998     47.92447     0      0.06884      0.14109      0.00000        13.42         8.87 6A 1.00     4  2016
   235.337     47.9111    235.36139     47.91916     0      0.10513      0.18546      0.02480         4.12         3.73 1B 0.96     4  2016
   235.340     47.9025    235.36854     47.90226     0      0.04201      0.07281      0.01121         5.40         2.94  5 1.00     4  2016
   235.342     47.8984    235.37013     47.89982     0      0.07775      0.15532      0.00017         5.36         3.64  5 1.00     4  2016
   235.343     47.8939    235.37100     47.89721     0      0.08130      0.14808      0.01451        24.99         4.11  5 1.00     4  2016
   235.344     47.8895    235.36751     47.89470     0      0.08533      0.20213      0.00000         5.30         2.62 2A 1.00     4  2016
   235.347     47.8860    235.36768     47.89292     0      0.06523      0.14543      0.00000         5.56         3.03 2A 1.00     4  2016
   235.351     47.8829    235.37114     47.89194     0      0.04043      0.07486      0.00600         5.28         3.50 6A 1.00     4  2016
   235.363     47.8758    235.38127     47.88517     0      0.07916      0.14313      0.01519        14.75         3.19 6A 1.00     4  2016
   235.367     47.8749    235.38685     47.88267     0      0.07953      0.14287      0.01618        17.05         1.90  4 0.97     4  2016
   235.371     47.8735    235.38867     47.88134     0      0.04401      0.10108      0.00000        17.13         3.23 6A 1.00     4  2016
   235.376     47.8714    235.39165     47.87768     0      0.10021      0.15657      0.04384         9.46         2.73 1A 1.00     4  2016
   235.380     47.8697    235.39182     47.87474     0      0.11641      0.18166      0.05115        20.49         2.92 1A 1.00     4  2016
   235.384     47.8683    235.38892     47.87247     0      0.10796      0.21600      0.00000        20.19         2.41 1A 0.92     4  2016
   235.388     47.8659    235.39043     47.87181     0      0.12624      0.17712      0.07537        10.07         3.73 1A 1.00     4  2016
   235.392     47.8644    235.39402     47.87303     0      0.14551      0.19379      0.09723        10.95         3.51 1A 1.00     4  2016
   235.397     47.8641    235.39781     47.87312     0      0.15173      0.20056      0.10291        11.58         2.60 1A 1.00     4  2016
   235.402     47.8637    235.40202     47.87807     0      0.13315      0.15677      0.10952        13.89         1.80 2A 0.98     4  2016
   235.406     47.8628    235.41300     47.87768     0      0.11573      0.14348      0.08799        15.00         4.22 6A 1.00     4  2016
   235.410     47.8613    235.42179     47.87375     0      0.10441      0.22521      0.00000        25.72         2.61 1A 1.00     4  2016
   235.414     47.8590    235.42518     47.86827     0      0.12256      0.12814      0.11697        23.48         6.25 2A 1.00     4  2016
   235.418     47.8564    235.43326     47.86788     0      0.09742      0.25716      0.00000        16.76         2.56  5 0.96     4  2016
   235.422     47.8535    235.44081     47.86456     0      0.13250      0.20646      0.05854        21.92         3.39 6A 1.00     4  2016
   235.432     47.8441    235.44899     47.84999     0      0.14003      0.21888      0.06117        15.98         2.42 6A 0.69     4  2016
   235.434     47.8404    235.45257     47.84568     0      0.04560      0.06674      0.02447        25.60         4.17  5 1.00     4  2016
   235.437     47.8370    235.45597     47.84450     0      0.03873      0.05934      0.01811         3.16         2.65  5 1.00     4  2016
   235.440     47.8333    235.45987     47.84206     0      0.05115      0.06628      0.03602         5.84         3.03  5 1.00     4  2016
   235.443     47.8296    235.46069     47.83951     0      0.06699      0.08062      0.05337         4.53         3.37  5 1.00     4  2016
   235.449     47.8231    235.46319     47.83423     0      0.03194      0.09654      0.00000         3.77         2.24 6A 1.00     4  2016
   235.462     47.8193    235.47489     47.83265     0      0.07283      0.11157      0.03410        13.40         4.28 6A 1.00     4  2016
   235.466     47.8165    235.47831     47.83123     0      0.10255      0.17975      0.02535        30.76         4.93 6A 1.00     4  2016
   235.469     47.8130    235.47965     47.82875     2      2.92762          NaN          NaN        12.68        -0.00 2A 0.66     4  2016
   235.473     47.8104    235.48620     47.82233     0      0.08681      0.14314      0.03048        16.37         5.43 2A 1.00     4  2016
   235.476     47.8075    235.49922     47.82377     0      0.07809      0.15462      0.00155        17.25         2.87 6A 0.99     4  2016
   235.478     47.8034    235.50933     47.81867     0      0.07214      0.11225      0.03202        13.40         3.38 6A 1.00     4  2016
   235.480     47.7993    235.51336     47.81218     0      0.08943      0.14099      0.03788         7.57         3.27 6A 1.00     4  2016
   235.481     47.7903    235.51827     47.79730     0      0.11711      0.20445      0.02977        18.69         3.95 6A 1.00     4  2016
   235.481     47.7857    235.51833     47.78961     0      0.10377      0.18842      0.01911        18.43         1.96 6D 0.92     4  2016
   235.482     47.7811    235.52111     47.78276     0      0.09894      0.15557      0.04232        26.17         3.62 6A 1.00     4  2016
   235.483     47.7771    235.52465     47.77703     0      0.13237      0.19456      0.07017        15.23         2.98 2A 1.00     4  2016
   235.486     47.7736    235.52613     47.77498     0      0.14072      0.19960      0.08184        28.83         3.28 6A 1.00     4  2016
   235.489     47.7698    235.52839     47.77291     0      0.12902      0.21102      0.04702        15.21         3.61 6A 1.00     4  2016
   235.491     47.7656    235.52746     47.77045     0      0.13584      0.18268      0.08900        13.59         3.21 2A 1.00     4  2016
   235.494     47.7521    235.51979     47.76823     0      0.10976      0.13720      0.08232        33.15         4.32 2A 1.00     4  2016
   235.493     47.7476    235.52088     47.76727     2      1.11125          NaN          NaN        18.76         0.00 2A 0.62     4  2016
   235.493     47.7431    235.52464     47.76657     0      0.14144      0.18480      0.09807        18.53         4.29 1A 0.99     4  2016
   235.494     47.7387    235.52729     47.76680     0      0.13868      0.18493      0.09243        22.27         0.81 1A 1.00     4  2016
   235.493     47.7344    235.53036     47.76847     0      0.14031      0.18195      0.09868        18.31         3.62 2A 1.00     4  2016
   235.492     47.7300    235.53358     47.76755     2      3.92275          NaN          NaN        44.72         0.00 1A 0.62     4  2016
   235.496     47.7271    235.54452     47.76673     0      0.11319      0.16896      0.05743         8.00         3.38 6A 1.00     4  2016
   235.499     47.7238    235.55213     47.75627     0      0.09554      0.19249      0.00000        18.01         4.17 6A 1.00     4  2016
