%Beach characteristics derived from lidar surveys, compiled by USGS PCMSC on 20210120_1519
%iso_lon    %iso_lat    %sl_lon    %sl_lat    %dom_runup    %slope    %95_up  %95_low    %dhigh    %dlow    %esi    %runup_usefrac    %month    %year
   242.720     32.9492    242.73369     32.95178     0      0.09931      0.16936      0.02926        15.47         1.37 3A 0.98     4  2016
   242.721     32.9445    242.73532     32.94748     0      0.10160      0.13350      0.06969        17.50         2.16 3A 1.00     4  2016
   242.723     32.9400    242.73686     32.94318     0      0.11277      0.13089      0.09465        16.62         3.27 3A 1.00     4  2016
   242.724     32.9354    242.73816     32.93786     0      0.07476      0.09376      0.05577        16.37         2.90 6B 1.00     4  2016
   242.726     32.9308    242.73946     32.93259     0      0.07572      0.10583      0.04561         3.53         3.30 6B 1.00     4  2016
   242.727     32.9261    242.74010     32.92810     0      0.14121      0.21722      0.06519         6.19         5.35 6B 1.00     4  2016
   242.728     32.9214    242.74062     32.92270     0      0.07658      0.11245      0.04072        30.71         2.94 3A 1.00     4  2016
   242.729     32.9167    242.74083     32.91829     0      0.09966      0.16894      0.03039        19.45         1.83 6A 1.00     4  2016
   242.730     32.9120    242.74175     32.91379     0      0.08726      0.18960      0.00000        21.26         1.39 2A 0.94     4  2016
   242.732     32.9074    242.74375     32.90870     0      0.06464      0.07965      0.04963        29.68         2.64 3A 1.00     4  2016
   242.733     32.9027    242.74515     32.90442     0      0.06920      0.15876      0.00000        29.78         3.99 6A 1.00     4  2016
   242.734     32.8980    242.74586     32.89994     0      0.04757      0.07773      0.01740         2.92         2.12 3A 1.00     4  2016
   242.735     32.8932    242.74641     32.89460     0      0.05767      0.09064      0.02470        29.61         3.49 3A 1.00     4  2016
   242.735     32.8885    242.74656     32.88917     0      0.04875      0.06114      0.03635        18.69         4.60 3A 1.00     4  2016
   242.736     32.8837    242.74707     32.88383     0      0.04771      0.08502      0.01040        30.68         2.35 3A 1.00     4  2016
   242.740     32.8804    242.74837     32.88032     0      0.12211      0.24395      0.00026        30.04         2.79 6A 1.00     4  2016
   242.743     32.8771    242.74891     32.87680     0      0.10348      0.16615      0.04082        27.40         1.24 6A 0.99     4  2016
   242.741     32.8725    242.74788     32.87241     0      0.11800      0.17824      0.05776        29.99         3.41 3A 1.00     4  2016
   242.739     32.8683    242.74581     32.86652     0      0.04955      0.06538      0.03372         8.88         1.12 1B 0.74     4  2016
   242.736     32.8647    242.74318     32.85876     0      0.01833      0.06258      0.00000         4.28         3.29 1B 1.00     4  2016
   242.735     32.8604    242.73983     32.85324     0      0.06966      0.11391      0.02541         1.65         1.16 1B 1.00     4  2016
   242.734     32.8566    242.73746     32.85143     0      0.07735      0.09912      0.05558        -0.28        -0.00 1B 0.72     4  2016
   242.730     32.8561    242.73379     32.84899     0      0.10824      0.25663      0.00000        25.20         1.54 2A 1.00     4  2016
   242.725     32.8557    242.72911     32.85015     0      0.11975      0.13276      0.10675        28.21         0.00 1A 0.76     4  2016
   242.720     32.8549    242.72577     32.85064     0      0.12729      0.17812      0.07645         4.83         2.89 3A 1.00     4  2016
   242.715     32.8542    242.72367     32.84855     0      0.12395      0.19347      0.05443        12.58         0.79 3A 0.72     4  2016
   242.711     32.8518    242.72112     32.84733     1      0.80253      0.81593      0.78914         6.48         0.74 1B 0.81     4  2016
   242.707     32.8493    242.72091     32.84455     0      0.10666      0.17395      0.03937        10.64         1.63 1B 1.00     4  2016
   242.705     32.8452    242.71865     32.84276     0      0.10198      0.22062      0.00000         1.59         0.52 2A 1.00     4  2016
   242.703     32.8408    242.71844     32.83843     0      0.11901      0.19546      0.04257         3.76         2.45 3A 1.00     4  2016
   242.704     32.8361    242.71854     32.83571     0      0.10559      0.16981      0.04137         7.40         2.89 1B 0.99     4  2016
   242.705     32.8314    242.71817     32.83222     0      0.11794      0.18844      0.04744         8.86         1.15 2A 0.97     4  2016
   242.706     32.8267    242.71946     32.82883     0      0.09269      0.22415      0.00000         7.29         0.56 3A 1.00     4  2016
   242.707     32.8220    242.71976     32.82444     0      0.07405      0.12518      0.02292         2.30         0.45 2A 0.68     4  2016
   242.708     32.8172    242.72018     32.82110     2          NaN          NaN          NaN         5.75         0.78 2A 0.83     4  2016
   242.708     32.8124    242.72351     32.81892     1      0.95349      0.99507      0.91190         3.66        -0.38 1B 0.67     4  2016
   242.709     32.8076    242.72694     32.81699     0      0.13186      0.16898      0.09474        13.88         0.41 6A 0.63     4  2016
   242.711     32.8036    242.72722     32.81413     0      0.15090      0.15725      0.14455         9.79         0.71 6B 0.85     4  2016
   242.715     32.8002    242.72997     32.81140     0      0.15062      0.15546      0.14578        13.61         0.53 2A 0.75     4  2016
   242.718     32.7965    242.73567     32.80744     0      0.13554      0.21364      0.05744         9.59         2.80 3A 1.00     4  2016
   242.721     32.7926    242.74019     32.80135     0      0.04340      0.08549      0.00130         8.62         2.10 3A 0.99     4  2016
   242.723     32.7884    242.74342     32.79467     0      0.06782      0.15006      0.00000         3.62         2.80 1B 1.00     4  2016
   242.725     32.7841    242.74484     32.78855     1      0.07059      0.07561      0.06556         2.62         0.59 1B 0.82     4  2016
   242.727     32.7795    242.74599     32.78226     1      0.07921      0.08426      0.07417         2.43         0.55 1B 0.89     4  2016
   242.728     32.7748    242.74629     32.77600     1      0.08670      0.09598      0.07742         2.65         0.55 1B 0.88     4  2016
   242.728     32.7700    242.74656     32.77150     0      0.06708      0.13717      0.00000         2.67         2.67 1B 1.00     4  2016
   242.728     32.7651    242.74691     32.76611     1      0.07353      0.08533      0.06174         2.83         0.57 1B 0.84     4  2016
   242.727     32.7603    242.74623     32.75978     0      0.04226      0.08507      0.00000         4.27         2.38 1B 1.00     4  2016
   242.727     32.7556    242.74723     32.75348     0      0.11724      0.17058      0.06391         3.88         1.68 3A 1.00     4  2016
   242.725     32.7508    242.74676     32.74826     1      0.12044      0.12893      0.11195         1.87         0.55 1B 0.89     4  2016
   242.725     32.7461    242.74448     32.74470     0      0.09411      0.19052      0.00000        13.41         3.33 1B 1.00     4  2016
   242.724     32.7413    242.74482     32.73840     0      0.12122      0.17160      0.07085         2.17         0.54 1B 0.73     4  2016
   242.724     32.7365    242.74359     32.73410     0      0.10546      0.11846      0.09246        10.21         4.08 1B 1.00     4  2016
   242.725     32.7316    242.74316     32.73010     2      1.74288          NaN          NaN         8.02        -0.12 2A 0.73     4  2016
   242.725     32.7268    242.74307     32.72607     2      1.25787          NaN          NaN         4.15        -0.70 6B 0.92     4  2016
   242.726     32.7220    242.74287     32.72252     0      0.12578      0.14351      0.10806        14.86         3.07 6B 1.00     4  2016
   242.726     32.7172    242.74326     32.71892     0      0.10398      0.28735      0.00000        16.69         1.56 2A 1.00     4  2016
   242.726     32.7124    242.74382     32.71301     0      0.11844      0.16147      0.07541        13.55         1.91 3A 1.00     4  2016
   242.726     32.7076    242.74457     32.70942     0      0.13856      0.21043      0.06669        15.27         1.20 3A 0.98     4  2016
   242.726     32.7027    242.74438     32.70491     0      0.15211      0.21000      0.09422        21.74         1.97 2A 1.00     4  2016
   242.728     32.6981    242.74467     32.70051     0      0.12558      0.20317      0.04800        16.42         1.07 2A 0.85     4  2016
   242.729     32.6934    242.74604     32.69706     2      3.84542          NaN          NaN        15.77        -0.00 6A 0.67     4  2016
   242.729     32.6886    242.74732     32.69206     0      0.12835      0.17021      0.08649        23.57         2.41 2A 1.00     4  2016
   242.730     32.6838    242.74989     32.68831     0      0.12898      0.24211      0.01585        27.32         1.49 2A 1.00     4  2016
   242.731     32.6791    242.75143     32.68272     0      0.11769      0.21829      0.01710        21.44         2.56 2A 1.00     4  2016
   242.732     32.6744    242.75189     32.67933     0      0.13906      0.18008      0.09803         9.42         5.96 6B 1.00     4  2016
   242.734     32.6699    242.75321     32.67686     2      2.65737          NaN          NaN        28.44         0.00 2A 0.66     4  2016
   242.736     32.6653    242.75385     32.67426     0      0.09808      0.19967      0.00000         8.80         0.58 2A 0.75     4  2016
   242.737     32.6606    242.75456     32.67181     1      0.52098      0.76557      0.27638        22.65         0.00 2A 0.99     4  2016
   242.738     32.6560    242.75467     32.67000     2      0.32466          NaN          NaN        13.65         0.00 6A 0.72     4  2016
   242.740     32.6514    242.75533     32.66852     0      0.09588      0.13458      0.05719        13.87         0.49 6A 0.69     4  2016
   242.743     32.6490    242.75654     32.66546     0      0.11576      0.16006      0.07147         8.55         0.36 6B 0.61     4  2016
   242.749     32.6430    242.75836     32.66528     0      0.12280      0.14655      0.09904        17.69         0.45 6B 0.68     4  2016
   242.756     32.6372    242.75931     32.66566     0      0.12125      0.19256      0.04994        27.77         1.93 2A 1.00     4  2016
   242.765     32.6364    242.76128     32.66631     0      0.14323      0.19031      0.09614         8.91         2.05 6B 1.00     4  2016
   242.779     32.6311    242.76190     32.68171     0      0.12718      0.18955      0.06481        12.25         3.64 1B 1.00     4  2016
   242.783     32.6304    242.78734     32.68710     0      0.02527      0.06569      0.00000         2.38         1.72 3A 1.00     4  2016
   242.788     32.6303    242.80512     32.68603     0      0.03050      0.08193      0.00000         2.35         0.61 3A 1.00     4  2016
   242.793     32.6319    242.81793     32.68070     0      0.03485      0.10451      0.00000         4.29         2.47 6B 1.00     4  2016
   242.797     32.6333    242.82875     32.67347     0      0.12209      0.20807      0.03610         3.20         1.03 3A 1.00     4  2016
   242.802     32.6345    242.83603     32.66677     0      0.07482      0.12982      0.01983         4.70         1.69 3A 1.00     4  2016
   242.807     32.6353    242.84143     32.66036     0      0.06501      0.10640      0.02362         3.95         1.64 3A 1.00     4  2016
   242.811     32.6330    242.84574     32.65413     0      0.07954      0.13285      0.02622         4.20         0.96 3A 1.00     4  2016
   242.815     32.6306    242.84969     32.64777     0      0.08937      0.14469      0.03404         3.02         2.22 3A 1.00     4  2016
   242.818     32.6268    242.85321     32.64130     0      0.13634      0.22544      0.04724         2.87         0.59 3A 1.00     4  2016
   242.821     32.6229    242.85681     32.63479     0      0.13113      0.17805      0.08420         2.14         1.60 3A 1.00     4  2016
   242.822     32.6182    242.85973     32.62807     1      0.06743      0.08900      0.04587         3.07         0.56 1B 0.83     4  2016
   242.823     32.6134    242.86223     32.62121     0      0.06178      0.11287      0.01069         3.57         1.69 3A 1.00     4  2016
   242.823     32.6086    242.86410     32.61506     0      0.09078      0.15548      0.02608         4.28         3.82 3A 1.00     4  2016
   242.823     32.6038    242.86552     32.60886     0      0.08956      0.17233      0.00680         4.66         3.84 3A 1.00     4  2016
   242.824     32.5989    242.86639     32.60258     0      0.08025      0.17155      0.00000         7.19         4.31 3A 1.00     4  2016
   242.824     32.5942    242.86714     32.59638     0      0.09089      0.16705      0.01473         3.32         1.68 3A 1.00     4  2016
   242.826     32.5895    242.86728     32.59099     0      0.05336      0.08464      0.02207         3.25         1.59 3A 1.00     4  2016
   242.827     32.5849    242.86733     32.58562     0      0.10465      0.16376      0.04553         3.15         2.68 6B 1.00     4  2016
   242.829     32.5803    242.86699     32.58019     0      0.09572      0.16125      0.03019         3.64         3.64 1B 1.00     4  2016
   242.829     32.5756    242.86754     32.57650     0      0.11553      0.19564      0.03543         3.46         1.73 6B 0.88     4  2016
   242.830     32.5708    242.86731     32.57291     0      0.15060      0.20108      0.10012         4.70         4.08 6B 1.00     4  2016
   242.830     32.5659    242.86690     32.56932     1      0.10670      0.11591      0.09750         3.79         0.19 6B 0.96     4  2016
   242.831     32.5611    242.86695     32.56573     0      0.07753      0.17683      0.00000         3.92         3.72 3A 1.00     4  2016
   242.832     32.5564    242.86788     32.56219     0      0.08928      0.18775      0.00000         4.05         3.73 3A 1.00     4  2016
   242.832     32.5516    242.86872     32.55846     0      0.13925      0.23397      0.04453         3.29         1.66 3A 1.00     4  2016
   242.834     32.5469    242.87125     32.55449     0      0.10169      0.15089      0.05249         2.83         1.69 3A 1.00     4  2016
   242.835     32.5424    242.87317     32.55036     0      0.06272      0.09113      0.03432         3.56         2.46 3A 1.00     4  2016
   242.838     32.5385    242.87354     32.54947     0      0.08395      0.15458      0.01332         3.48         2.26 3A 1.00     4  2016
   242.840     32.5342    242.87476     32.54512     0      0.11739      0.20601      0.02876         3.44         1.61 3A 1.00     4  2016
   242.842     32.5299    242.87563     32.54061     0      0.13183      0.25159      0.01207         4.51         3.76 3A 1.00     4  2016
   242.843     32.5252    242.87601     32.53431     0      0.05933      0.09179      0.02688         4.68         2.53 3A 1.00     4  2016
