%Beach characteristics derived from lidar surveys, compiled by USGS PCMSC on 20210120_1522
%iso_lon    %iso_lat    %sl_lon    %sl_lat    %dom_runup    %slope    %95_up  %95_low    %dhigh    %dlow    %esi    %runup_usefrac    %month    %year
   237.727     37.0690    237.73722     37.07415     0      0.09094      0.16297      0.01891        11.95         3.32 3A 1.00     4  2016
   237.730     37.0650    237.74083     37.07018     0      0.06611      0.11490      0.01733        31.37         2.12 2A 1.00     4  2016
   237.733     37.0610    237.74365     37.06702     0      0.05973      0.06212      0.05734        32.79         1.92 3A 1.00     4  2016
   237.736     37.0570    237.74582     37.06289     0      0.06582      0.06592      0.06572        29.55         3.09 2A 1.00     4  2016
   237.739     37.0533    237.74838     37.05927     0      0.06410      0.06877      0.05943        29.29         2.87 2A 1.00     4  2016
   237.743     37.0498    237.75268     37.05677     0      0.07923      0.15084      0.00762        29.25         4.18 2A 1.00     4  2016
   237.746     37.0465    237.75586     37.05317     0      0.07966      0.10448      0.05483        14.21         2.31 2A 1.00     4  2016
   237.750     37.0433    237.75946     37.04971     0      0.08900      0.12285      0.05515        29.54         2.89 2A 1.00     4  2016
   237.754     37.0401    237.76329     37.04543     0      0.08011      0.15513      0.00509        30.51         2.94 2A 1.00     4  2016
   237.757     37.0365    237.76831     37.04177     0      0.07315      0.11748      0.02882        15.13         3.17 2A 1.00     4  2016
   237.760     37.0325    237.77124     37.03708     0      0.01930      0.04704      0.00000         3.47         1.52 3A 0.88     4  2016
   237.763     37.0283    237.77277     37.03279     0      0.07298      0.14542      0.00053        20.61         0.85 2A 0.86     4  2016
   237.766     37.0242    237.77533     37.02885     0      0.06909      0.13724      0.00094        17.63         3.24 3A 1.00     4  2016
   237.768     37.0202    237.77758     37.02499     0      0.09952      0.13551      0.06353        17.26         3.04 2A 1.00     4  2016
   237.772     37.0165    237.78293     37.02476     0      0.07553      0.16242      0.00000        16.49         3.99 3A 1.00     4  2016
   237.776     37.0134    237.78503     37.02178     0      0.08209      0.19164      0.00000        23.43         2.91 2A 1.00     4  2016
   237.780     37.0108    237.78905     37.02030     0      0.07460      0.07908      0.07013        22.57         3.63 2A 1.00     4  2016
   237.784     37.0084    237.79199     37.01757     0      0.07302      0.07302      0.07302        21.22         3.39 3A 1.00     4  2016
   237.788     37.0058    237.79675     37.01358     0      0.08629      0.08629      0.08629        19.50         3.30 2A 1.00     4  2016
   237.793     37.0033    237.80244     37.01083     0      0.08069      0.08759      0.07379        26.07         3.46 2A 1.00     4  2016
   237.797     37.0008    237.80761     37.00791     0      0.06607      0.17034      0.00000         6.89         2.91 3A 1.00     4  2016
   237.801     36.9982    237.81024     37.00564     0      0.06788      0.08015      0.05562        22.95         2.93 3A 1.00     4  2016
   237.805     36.9954    237.81407     37.00208     2      2.68836          NaN          NaN         8.46         0.00 1A 0.70     4  2016
   237.809     36.9925    237.81822     37.00009     0      0.07700      0.17569      0.00000         4.46         1.54 3A 1.00     4  2016
   237.813     36.9898    237.81996     36.99732     2      1.29398          NaN          NaN        22.77         0.00 2A 0.71     4  2016
   237.817     36.9871    237.82408     36.99528     0      0.05086      0.05877      0.04295        21.37         7.39 2A 1.00     4  2016
   237.822     36.9845    237.82937     36.99308     0      0.08028      0.14648      0.01407        21.43         4.90 3A 1.00     4  2016
   237.826     36.9818    237.83334     36.98859     2      5.41817          NaN          NaN        20.96        -0.00 3A 0.70     4  2016
   237.830     36.9790    237.83849     36.98688     0      0.08172      0.15018      0.01326        25.88         4.17 2A 1.00     4  2016
   237.834     36.9761    237.84218     36.98431     0      0.06546      0.14382      0.00000        20.58         2.59 3A 0.99     4  2016
   237.838     36.9734    237.84482     36.98171     0      0.05039      0.14115      0.00000         7.81         3.05 3A 1.00     4  2016
   237.842     36.9709    237.84861     36.97640     0      0.07369      0.14600      0.00137        16.45         1.55 1A 0.74     4  2016
   237.847     36.9687    237.85543     36.97672     0      0.05862      0.06037      0.05687        14.06         1.26 2A 0.90     4  2016
   237.851     36.9664    237.85900     36.97578     0      0.07353      0.11007      0.03700        15.94         0.65 3A 0.67     4  2016
   237.855     36.9641    237.86286     36.97265     0      0.07280      0.09088      0.05471         8.68         0.99 3A 0.93     4  2016
   237.860     36.9618    237.86524     36.96716     0      0.03916      0.15823      0.00000        14.69         2.37 2A 1.00     4  2016
   237.864     36.9597    237.87067     36.96678     0      0.05497      0.06777      0.04216        13.43         2.73 3A 1.00     4  2016
   237.869     36.9574    237.87422     36.96551     0      0.04529      0.12522      0.00000        17.23         2.09 2A 1.00     4  2016
   237.873     36.9551    237.87799     36.96592     0      0.07287      0.11443      0.03131        11.31         1.98 3A 0.97     4  2016
   237.878     36.9532    237.88110     36.96249     0      0.08438      0.08476      0.08399        16.28         4.61 2A 1.00     4  2016
   237.882     36.9515    237.88527     36.96234     0      0.09041      0.13031      0.05050        18.89         5.22 2A 1.00     4  2016
   237.887     36.9501    237.89073     36.95867     0      0.08334      0.09196      0.07472        17.93         2.88 2A 1.00     4  2016
   237.892     36.9487    237.89600     36.95593     0      0.06646      0.10506      0.02787        16.64         3.43 2A 1.00     4  2016
   237.896     36.9473    237.89972     36.95490     0      0.06247      0.11337      0.01156        15.54         3.47 2A 1.00     4  2016
   237.901     36.9460    237.90496     36.95478     0      0.07958      0.12901      0.03016        16.11         3.29 2A 1.00     4  2016
   237.906     36.9448    237.91010     36.95440     0      0.08053      0.08495      0.07611        15.63         3.62 2A 1.00     4  2016
   237.911     36.9439    237.91640     36.95280     0      0.07213      0.08118      0.06308        15.49         2.59 3A 1.00     4  2016
   237.916     36.9431    237.92060     36.95342     0      0.05833      0.09588      0.02078         5.11         3.25 3A 1.00     4  2016
   237.921     36.9422    237.92374     36.95225     0      0.05570      0.12486      0.00000        13.84         1.40 3A 0.94     4  2016
   237.925     36.9413    237.92746     36.95032     0      0.06746      0.11512      0.01980         9.04         1.34 3A 0.99     4  2016
   237.930     36.9407    237.93027     36.94878     0      0.07342      0.11655      0.03028        11.28         0.97 2A 0.99     4  2016
   237.935     36.9401    237.93587     36.94877     0      0.07606      0.12874      0.02339        12.12         0.86 2A 0.88     4  2016
   237.940     36.9393    237.94004     36.94991     0      0.06309      0.15105      0.00000        10.81         0.68 2A 0.68     4  2016
   237.945     36.9379    237.94323     36.94936     2      1.55976          NaN          NaN         8.37        -0.00 1A 0.67     4  2016
   237.950     36.9363    237.94746     36.94974     2      1.57836          NaN          NaN         9.07         0.00  4 0.67     4  2016
   237.954     36.9351    237.95158     36.94957     0      0.09015      0.09980      0.08050         8.93         4.59 6B 1.00     4  2016
   237.959     36.9346    237.95646     36.95074     0      0.07504      0.17029      0.00000        10.13         1.69 6B 1.00     4  2016
   237.964     36.9354    237.95973     36.95295     0      0.07188      0.09249      0.05127         1.70         0.59 6B 0.75     4  2016
   237.969     36.9368    237.96730     36.95177     0      0.07261      0.07649      0.06873         8.50         0.87 6B 0.91     4  2016
   237.974     36.9374    237.97485     36.95325     0      0.06852      0.07514      0.06190         8.15         3.39 6B 1.00     4  2016
   237.979     36.9373    237.97470     36.96000     0      0.05323      0.08734      0.01912        14.73         2.44 6B 1.00     4  2016
   237.983     36.9361    237.98106     36.96299     0      0.02800      0.11833      0.00000         3.99         2.62 1B 1.00     4  2016
   237.988     36.9347    237.98857     36.96323     0      0.03070      0.05916      0.00224         1.87         1.67 3A 1.00     4  2016
   237.993     36.9340    237.99595     36.96164     0      0.02838      0.11256      0.00000         2.58         1.56 3A 1.00     4  2016
   237.998     36.9336    238.00332     36.96107     0      0.05636      0.19193      0.00000         5.63         1.43 6B 1.00     4  2016
   238.003     36.9337    238.01119     36.95986     2      0.21828          NaN          NaN         9.90         0.00 1B 0.66     4  2016
   238.008     36.9346    238.01442     36.95987     0      0.02469      0.04770      0.00167         5.47         1.91 3A 1.00     4  2016
   238.012     36.9361    238.01672     36.95852     0      0.08044      0.15101      0.00987        10.79         1.89 6B 0.99     4  2016
   238.017     36.9375    238.01921     36.95721     1      0.46632      0.65824      0.27440         8.97         1.00 1B 0.60     4  2016
   238.022     36.9390    238.02204     36.95581     0      0.05936      0.15365      0.00000         4.09         4.01 6B 1.00     4  2016
   238.027     36.9404    238.02573     36.95468     0      0.07492      0.17401      0.00000         4.60         1.99 1B 0.91     4  2016
   238.031     36.9416    238.02781     36.95497     0      0.09080      0.11733      0.06427         8.60         1.45 1B 0.97     4  2016
   238.036     36.9423    238.02904     36.95638     0      0.08991      0.10970      0.07013         9.47         0.26 6B 0.72     4  2016
   238.041     36.9427    238.03706     36.96195     0      0.08949      0.12821      0.05077        14.09         1.32 1B 1.00     4  2016
   238.046     36.9432    238.04322     36.96845     0      0.08107      0.14745      0.01468        20.52         1.60 6B 1.00     4  2016
   238.051     36.9430    238.05393     36.97382     0      0.08849      0.13702      0.03997        26.46         1.07  5 0.97     4  2016
   238.056     36.9417    238.06311     36.97848     0      0.10494      0.12262      0.08725        25.46         4.52 6B 1.00     4  2016
   238.060     36.9394    238.07284     36.97669     0      0.07086      0.09500      0.04672        26.04         5.97 3A 1.00     4  2016
   238.065     36.9372    238.08100     36.97393     0      0.06196      0.08921      0.03471         3.92         3.41 1B 1.00     4  2016
   238.069     36.9352    238.08888     36.97056     0      0.05603      0.07001      0.04205         4.29         3.53 1B 1.00     4  2016
   238.074     36.9332    238.09658     36.96686     0      0.04247      0.06777      0.01716        20.94         4.55 6B 1.00     4  2016
   238.078     36.9313    238.10378     36.96271     0      0.06242      0.10346      0.02138         4.26         3.94 1B 1.00     4  2016
   238.083     36.9292    238.11037     36.95783     0      0.04160      0.07909      0.00411        23.88         3.41 3A 1.00     4  2016
   238.087     36.9271    238.11581     36.95328     0      0.04754      0.06957      0.02551        21.42         4.03 1B 1.00     4  2016
   238.092     36.9249    238.12088     36.94861     0      0.04229      0.05551      0.02908        29.26         4.62 3A 1.00     4  2016
   238.096     36.9225    238.12618     36.94397     0      0.06512      0.08528      0.04496        14.78         4.45 3A 1.00     4  2016
   238.100     36.9195    238.13091     36.93897     0      0.06931      0.10154      0.03708        29.34         4.33 3A 1.00     4  2016
   238.103     36.9161    238.13558     36.93394     0      0.07604      0.13598      0.01610        20.98         5.36 1B 1.00     4  2016
   238.106     36.9121    238.13988     36.92865     0      0.07425      0.11177      0.03672        16.33         3.92 3A 1.00     4  2016
   238.109     36.9079    238.14327     36.92299     0      0.06456      0.10145      0.02768        30.00         4.11 3A 1.00     4  2016
   238.112     36.9045    238.14596     36.91905     0      0.07589      0.13922      0.01256        24.69         3.13 3A 1.00     4  2016
   238.116     36.9012    238.14866     36.91407     0      0.06847      0.07865      0.05829        25.27         4.45 3A 1.00     4  2016
   238.120     36.8978    238.15093     36.91100     0      0.07588      0.14139      0.01037        16.59         4.38 3A 1.00     4  2016
   238.123     36.8940    238.15357     36.90703     0      0.07859      0.15591      0.00127        15.80         4.46 3A 1.00     4  2016
   238.126     36.8902    238.15602     36.90296     0      0.05620      0.12699      0.00000        15.79         4.30 3A 1.00     4  2016
   238.130     36.8868    238.15855     36.89898     0      0.04976      0.06298      0.03654        21.53         4.48 3A 1.00     4  2016
   238.132     36.8827    238.16160     36.89511     0      0.08096      0.14020      0.02171        29.43         4.54 1B 1.00     4  2016
   238.135     36.8785    238.16426     36.89120     0      0.08287      0.13338      0.03236        19.03         4.80 3A 1.00     4  2016
   238.138     36.8746    238.16689     36.88716     0      0.06770      0.08535      0.05004        29.90         4.57 3A 1.00     4  2016
   238.141     36.8709    238.16943     36.88321     0      0.05075      0.07731      0.02420         4.04         2.61 3A 1.00     4  2016
   238.145     36.8676    238.17197     36.87918     0      0.04819      0.05961      0.03678         6.88         2.43 3A 1.00     4  2016
   238.148     36.8640    238.17455     36.87518     0      0.06619      0.11629      0.01609         6.14         1.60 3A 1.00     4  2016
   238.152     36.8603    238.17757     36.87039     0      0.09359      0.15410      0.03309         8.72         6.54 6B 1.00     4  2016
   238.155     36.8565    238.18017     36.86638     0      0.09352      0.13294      0.05411        12.02         1.57 3A 1.00     4  2016
   238.157     36.8523    238.18247     36.86226     0      0.07913      0.09839      0.05987         7.41         4.59 6B 1.00     4  2016
   238.160     36.8480    238.18393     36.85977     0      0.09720      0.14419      0.05021         7.99         3.41 6B 1.00     4  2016
   238.162     36.8434    238.18775     36.85329     0      0.06978      0.12255      0.01700         7.32         4.69 6B 1.00     4  2016
   238.166     36.8348    238.19545     36.84433     0      0.06764      0.13778      0.00000         3.68         1.53 3A 1.00     4  2016
   238.169     36.8309    238.19565     36.83964     0      0.08300      0.10652      0.05948         7.49         2.58 3A 1.00     4  2016
   238.173     36.8274    238.19779     36.83453     0      0.10049      0.15807      0.04291         9.31         2.59 3A 1.00     4  2016
   238.177     36.8240    238.19920     36.83106     0      0.09417      0.22481      0.00000         9.78         1.73 3A 1.00     4  2016
   238.181     36.8212    238.20064     36.82770     0      0.07633      0.09491      0.05775         7.73         2.72 3A 1.00     4  2016
   238.185     36.8187    238.20240     36.82431     0      0.06532      0.14541      0.00000         4.58         2.41 3A 1.00     4  2016
   238.188     36.8151    238.20462     36.82019     0      0.05189      0.09574      0.00805         7.98         3.03 3A 1.00     4  2016
   238.191     36.8111    238.20875     36.81383     0      0.09974      0.14522      0.05425         9.28         1.56 3A 1.00     4  2016
   238.194     36.8070    238.21013     36.80859     0      0.08002      0.13137      0.02868         4.55         2.24 3A 1.00     4  2016
   238.195     36.8022    238.21109     36.80170     0      0.11778      0.23346      0.00210         3.58         2.62 1B 0.99     4  2016
   238.193     36.7976    238.20773     36.79500     0      0.12165      0.16574      0.07756         6.14         1.53 3A 1.00     4  2016
   238.190     36.7935    238.20642     36.79059     0      0.09246      0.17872      0.00620         2.91         1.52 3A 1.00     4  2016
   238.188     36.7894    238.20456     36.78542     0      0.08769      0.10943      0.06595         7.10         3.00 3A 1.00     4  2016
   238.185     36.7852    238.20353     36.78185     0      0.10629      0.19897      0.01361         7.17         3.84 3A 1.00     4  2016
   238.182     36.7812    238.20226     36.77749     0      0.11114      0.21512      0.00716         7.38         4.31 3A 1.00     4  2016
   238.179     36.7771    238.20121     36.77304     0      0.12701      0.20372      0.05031         3.13         1.60 3A 1.00     4  2016
   238.176     36.7732    238.20021     36.76855     0      0.09396      0.14122      0.04670         6.50         3.63 3A 1.00     4  2016
   238.174     36.7689    238.19943     36.76418     0      0.11847      0.26798      0.00000        10.83         6.91 3A 1.00     4  2016
   238.172     36.7644    238.19765     36.75997     0      0.09479      0.17580      0.01378         4.88         1.54 3A 1.00     4  2016
   238.171     36.7597    238.19642     36.75656     0      0.07026      0.09885      0.04167         5.08         3.41 3A 1.00     4  2016
   238.169     36.7548    238.19534     36.75111     0      0.11142      0.21240      0.01044         3.50         1.56 3A 1.00     4  2016
   238.168     36.7501    238.19455     36.74662     0      0.07911      0.17681      0.00000         6.44         3.34 3A 1.00     4  2016
   238.166     36.7455    238.19435     36.74301     0      0.10585      0.19853      0.01316         3.30         1.60 3A 1.00     4  2016
   238.166     36.7407    238.19439     36.73940     0      0.09775      0.15917      0.03632         3.89         1.61 3A 1.00     4  2016
   238.166     36.7359    238.19389     36.73491     0      0.11517      0.18574      0.04460         4.11         1.58 3A 1.00     4  2016
   238.168     36.7313    238.19327     36.73041     0      0.06586      0.15153      0.00000         8.01         4.24 3A 1.00     4  2016
   238.170     36.7267    238.19352     36.72593     0      0.12669      0.15998      0.09340         7.78         1.57 3A 1.00     4  2016
   238.172     36.7220    238.19363     36.72050     0      0.13179      0.18402      0.07957        10.16         1.49 3A 1.00     4  2016
   238.173     36.7173    238.19294     36.71602     0      0.12525      0.36114      0.00000         3.72         1.52 3A 1.00     4  2016
   238.174     36.7124    238.19204     36.71075     0      0.07973      0.17096      0.00000        11.55         5.01 3A 1.00     4  2016
   238.175     36.7076    238.19133     36.70539     0      0.09348      0.14375      0.04320        11.95         4.10 3A 1.00     4  2016
   238.176     36.7030    238.19054     36.70090     0      0.11762      0.18992      0.04531         3.70         1.60 3A 1.00     4  2016
   238.177     36.6981    238.18991     36.69637     0      0.12670      0.20527      0.04814        13.34         4.15 3A 1.00     4  2016
   238.177     36.6932    238.18838     36.69115     0      0.13873      0.19948      0.07798        18.62         5.68 3A 1.00     4  2016
   238.177     36.6883    238.18706     36.68583     0      0.13563      0.16681      0.10445        10.07         1.48 3A 1.00     4  2016
   238.175     36.6834    238.18564     36.68147     0      0.13665      0.15936      0.11393        16.44         5.21 3A 1.00     4  2016
   238.174     36.6788    238.18372     36.67630     0      0.12476      0.14409      0.10543        16.49         4.78 3A 1.00     4  2016
   238.173     36.6740    238.18172     36.67110     0      0.14545      0.20144      0.08945        29.46         6.51 3A 1.00     4  2016
   238.171     36.6693    238.17999     36.66681     0      0.14042      0.20795      0.07289        24.74         6.03 3A 1.00     4  2016
   238.169     36.6647    238.17776     36.66175     0      0.15246      0.22531      0.07961        27.74         4.24 3A 1.00     4  2016
   238.167     36.6602    238.17546     36.65767     0      0.13488      0.17265      0.09711        29.34         6.91 3A 1.00     4  2016
   238.165     36.6558    238.17290     36.65270     0      0.11692      0.16647      0.06736        20.28         4.76 3A 1.00     4  2016
   238.163     36.6514    238.17069     36.64852     0      0.09809      0.25706      0.00000        16.18         4.13 3A 1.00     4  2016
   238.160     36.6475    238.16821     36.64454     0      0.13094      0.14278      0.11910        23.79         6.28 3A 1.00     4  2016
   238.157     36.6435    238.16520     36.63968     0      0.13134      0.16590      0.09678        30.10         5.99 3A 1.00     4  2016
   238.154     36.6395    238.16253     36.63575     0      0.11817      0.14599      0.09035        25.12         5.96 3A 1.00     4  2016
   238.151     36.6354    238.15917     36.63103     0      0.13008      0.15790      0.10227        29.56         6.40 3A 1.00     4  2016
   238.148     36.6317    238.15626     36.62723     0      0.15024      0.23487      0.06560         2.93         1.50 3A 1.00     4  2016
   238.145     36.6282    238.15314     36.62352     0      0.12417      0.15143      0.09690        24.43         6.20 3A 1.00     4  2016
   238.141     36.6245    238.14911     36.61916     0      0.14727      0.21872      0.07582         8.27         4.30 6B 1.00     4  2016
   238.138     36.6212    238.14475     36.61512     0      0.07011      0.21864      0.00000        15.49         7.07 3A 1.00     4  2016
   238.134     36.6183    238.14134     36.61195     0      0.06860      0.23606      0.00000         5.23         3.70 1B 1.00     4  2016
   238.129     36.6157    238.13629     36.60841     0      0.10309      0.14813      0.05805         6.23         3.03 3A 1.00     4  2016
   238.125     36.6135    238.12893     36.60440     0      0.08021      0.11637      0.04404         6.95         2.11 3A 1.00     4  2016
   238.120     36.6124    238.12072     36.60178     0      0.06872      0.08916      0.04827         5.86         1.77 3A 0.99     4  2016
   238.115     36.6120    238.11321     36.60119     0      0.04555      0.08133      0.00977         3.17         2.16 3A 1.00     4  2016
   238.106     36.6142    238.10214     36.61395     0      0.10824      0.18756      0.02892         6.85        -0.00 1B 0.75     4  2016
   238.095     36.6238    238.09205     36.62119     1      0.51005      0.57449      0.44560         6.55         0.69 2A 0.71     4  2016
   238.091     36.6270    238.08671     36.62291     0      0.10198      0.18769      0.01626         7.61         1.41 6B 0.91     4  2016
   238.087     36.6302    238.08355     36.62501     0      0.10351      0.18730      0.01972         5.60         3.64 1B 1.00     4  2016
   238.083     36.6331    238.07971     36.62783     1      0.56950      0.62773      0.51126         7.59        -0.00  5 0.97     4  2016
   238.079     36.6358    238.07469     36.63540     0      0.10819      0.27263      0.00000         4.94         3.06 2A 0.99     4  2016
   238.075     36.6382    238.07080     36.63664     0      0.11412      0.18630      0.04194         2.42         0.53 2A 1.00     4  2016
   238.070     36.6401    238.06749     36.63688     0      0.12012      0.26720      0.00000         4.01         1.11 2A 1.00     4  2016
   238.065     36.6408    238.06434     36.63729     0      0.10178      0.23545      0.00000         4.68         2.46 2A 1.00     4  2016
   238.056     36.6374    238.06174     36.63459     0      0.10918      0.21676      0.00160         5.61         1.53 2A 1.00     4  2016
   238.052     36.6342    238.06189     36.63125     1      0.20468      0.31130      0.09806         2.73         0.53 2A 0.97     4  2016
   238.050     36.6302    238.06151     36.62696     0      0.14033      0.21893      0.06172         4.63         1.57 2A 1.00     4  2016
   238.047     36.6260    238.05790     36.62078     0      0.09434      0.28713      0.00000         8.28         6.96 2A 1.00     4  2016
   238.044     36.6224    238.05362     36.61361     1      0.13648      0.39292      0.00000         6.18         1.30 2A 0.65     4  2016
   238.040     36.6193    238.05099     36.60967     0      0.07828      0.15413      0.00244         8.16         5.38 6A 1.00     4  2016
   238.036     36.6157    238.04470     36.60978     1      0.21000      0.38063      0.03938         5.10         0.67 2A 0.89     4  2016
   238.033     36.6119    238.04092     36.60897     0      0.06923      0.16948      0.00000         4.91         1.43 2A 1.00     4  2016
   238.031     36.6076    238.03999     36.60390     0      0.09498      0.23111      0.00000         3.94         1.49 2A 1.00     4  2016
   238.030     36.6029    238.03819     36.60080     0      0.12480      0.24543      0.00417         4.72         0.54 2A 1.00     4  2016
   238.028     36.5981    238.03747     36.59424     1      0.97880      1.06892      0.88867         2.70         1.46 2A 0.61     4  2016
   238.023     36.5898    238.03018     36.58231     0      0.12394      0.23204      0.01585         4.50         3.34 6B 1.00     4  2016
   238.018     36.5731    238.02401     36.57807     0      0.11113      0.16883      0.05342         5.19         4.82 6B 1.00     4  2016
   238.021     36.5692    238.02651     36.57634     1      0.90752      1.16516      0.64988         6.60         0.53 2A 0.94     4  2016
   238.025     36.5656    238.03032     36.56906     0      0.10399      0.22974      0.00000         9.47         1.78 2A 0.96     4  2016
   238.029     36.5626    238.03845     36.56675     0      0.09214      0.21878      0.00000        16.95         2.96 2A 1.00     4  2016
   238.033     36.5603    238.04453     36.56193     0      0.08789      0.26150      0.00000        17.94         0.53 2A 0.68     4  2016
   238.042     36.5560    238.06002     36.56512     0      0.11234      0.14610      0.07857        12.93         2.48  4 1.00     4  2016
   238.046     36.5541    238.06586     36.56103     0      0.08512      0.22760      0.00000        11.34         1.65 3A 0.99     4  2016
   238.051     36.5515    238.06942     36.55366     0      0.05774      0.09674      0.01874         9.68         1.98 3A 1.00     4  2016
   238.054     36.5477    238.07093     36.54669     0      0.07077      0.17776      0.00000         2.08         1.80 1B 1.00     4  2016
   238.056     36.5432    238.06674     36.54255     0      0.09436      0.15489      0.03383         6.16         1.25 2A 0.75     4  2016
   238.058     36.5388    238.07135     36.53767     0      0.14074      0.17508      0.10641         3.85         1.51  4 1.00     4  2016
   238.060     36.5345    238.07325     36.53151     0      0.07462      0.13799      0.01126         4.85         3.14 2A 1.00     4  2016
   238.061     36.5297    238.07415     36.52451     0      0.15054      0.22631      0.07477         2.90         1.44  4 1.00     4  2016
   238.059     36.5257    238.06724     36.52327     0      0.09973      0.20547      0.00000         7.28         1.15 2A 0.97     4  2016
   238.045     36.5223    238.04889     36.51926     0      0.10986      0.19057      0.02915        10.95         3.12 2A 0.95     4  2016
   238.041     36.5188    238.04605     36.51880     0      0.10608      0.24909      0.00000         6.76         5.06 1A 1.00     4  2016
   238.043     36.5141    238.05038     36.51702     0      0.08615      0.19620      0.00000        10.57         2.19 2A 1.00     4  2016
   238.046     36.5103    238.05474     36.51295     0      0.09682      0.23932      0.00000         6.49         2.34 2A 0.89     4  2016
   238.052     36.5025    238.06079     36.50132     1      0.16798      1.32791      0.00000         3.99        -0.00 2A 0.99     4  2016
   238.052     36.4977    238.06196     36.49742     0      0.09388      0.24550      0.00000        14.47         2.43 2A 1.00     4  2016
   238.052     36.4878    238.05557     36.48828     1      0.32689      0.39770      0.25608         1.87         0.00 2A 0.91     4  2016
   238.053     36.4830    238.05901     36.48516     0      0.10689      0.18612      0.02767         8.33         4.35 2A 1.00     4  2016
   238.055     36.4786    238.06098     36.48209     0      0.11903      0.22810      0.00997        10.93         0.98 2A 0.91     4  2016
   238.058     36.4745    238.06219     36.47924     0      0.10024      0.16486      0.03562        14.38         0.64 1A 0.75     4  2016
   238.061     36.4704    238.06277     36.47399     2      0.23934          NaN          NaN         4.59         0.00 2A 0.62     4  2016
   238.063     36.4661    238.07011     36.46653     0      0.09795      0.16752      0.02838        26.32         3.37  5 1.00     4  2016
   238.065     36.4616    238.07459     36.45947     0      0.11228      0.12485      0.09970        21.48         1.41 1A 0.99     4  2016
   238.066     36.4568    238.07466     36.45618     0      0.13465      0.30648      0.00000        11.38         1.98 6A 1.00     4  2016
   238.067     36.4520    238.07324     36.45319     0      0.09874      0.15910      0.03837        24.99         3.50 1A 1.00     4  2016
   238.069     36.4473    238.07082     36.44940     0      0.07536      0.19883      0.00000        11.87         2.52 2A 1.00     4  2016
   238.071     36.4431    238.07388     36.44523     2      2.41372          NaN          NaN         8.05        -0.00 1A 0.72     4  2016
   238.073     36.4386    238.07753     36.43913     0      0.10645      0.19869      0.01420        18.58         6.77 2A 1.00     4  2016
   238.075     36.4338    238.08085     36.43382     2      1.35624          NaN          NaN        15.23         0.00 2A 0.72     4  2016
   238.076     36.4291    238.08220     36.42986     0      0.09701      0.17615      0.01787        24.91         2.59 2A 1.00     4  2016
   238.078     36.4244    238.08543     36.42611     0      0.10978      0.18151      0.03806        12.71         1.95  4 1.00     4  2016
   238.079     36.4197    238.08518     36.42182     0      0.06093      0.10254      0.01932        11.31         2.29  4 1.00     4  2016
   238.081     36.4150    238.08348     36.41443     0      0.07823      0.22360      0.00000        13.55         1.21 2A 0.98     4  2016
   238.082     36.4104    238.08356     36.41031     0      0.09994      0.24954      0.00000        12.55         1.33 2A 0.77     4  2016
   238.083     36.4056    238.08645     36.40499     2      0.94239          NaN          NaN        20.65         0.00 2A 0.60     4  2016
   238.085     36.4008    238.08752     36.40167     0      0.09922      0.22148      0.00000        17.88         0.89 2A 0.89     4  2016
   238.087     36.3962    238.09341     36.39898     0      0.14469      0.19750      0.09189        19.85         2.79 2A 1.00     4  2016
   238.089     36.3919    238.09697     36.39330     0      0.12101      0.25383      0.00000        21.70         3.47 6A 1.00     4  2016
   238.090     36.3871    238.09735     36.38769     0      0.14055      0.16202      0.11908        20.61         1.85 2A 1.00     4  2016
   238.091     36.3822    238.09814     36.38257     2      8.87546          NaN          NaN        21.43         0.00 2A 0.73     4  2016
   238.090     36.3674    238.09707     36.36955     0      0.13421      0.25294      0.01547        25.48         1.30  4 0.69     4  2016
   238.092     36.3576    238.09403     36.35764     2      3.64591          NaN          NaN        34.87         0.00 2A 0.73     4  2016
   238.092     36.3527    238.09608     36.35309     0      0.08636      0.21402      0.00000        10.13         2.61 2A 1.00     4  2016
   238.093     36.3478    238.10131     36.34907     0      0.13899      0.21724      0.06074        29.77         3.59  4 1.00     4  2016
   238.093     36.3429    238.10528     36.34445     0      0.14456      0.21467      0.07445        13.71         2.47 2A 1.00     4  2016
   238.094     36.3380    238.10686     36.33861     0      0.11830      0.21084      0.02575        14.27         2.89 3A 1.00     4  2016
   238.095     36.3331    238.10609     36.33273     0      0.02975      0.08198      0.00000         4.36         2.04 3A 1.00     4  2016
   238.094     36.3282    238.10409     36.32681     0      0.10158      0.18749      0.01567        19.01         2.80 2A 1.00     4  2016
   238.094     36.3232    238.10505     36.32152     0      0.10536      0.26191      0.00000        18.62         2.89 2A 1.00     4  2016
   238.094     36.3183    238.10404     36.31546     0      0.06133      0.08608      0.03657        10.68         3.97 3A 1.00     4  2016
   238.095     36.3134    238.10196     36.30938     0      0.08110      0.26518      0.00000         2.31         1.57 3A 1.00     4  2016
   238.096     36.3088    238.09860     36.30704     2      1.83499          NaN          NaN        40.32         0.00 1A 0.72     4  2016
   238.098     36.3042    238.09788     36.30555     2      1.46719          NaN          NaN         9.83        -0.00 1A 0.73     4  2016
   238.100     36.2997    238.10218     36.30383     0      0.07175      0.12056      0.02294        14.49         1.55 1A 1.00     4  2016
   238.103     36.2955    238.10754     36.30396     1      0.47263      0.69385      0.25140         6.26         0.94 2A 0.87     4  2016
   238.106     36.2915    238.11391     36.30220     0      0.11916      0.24671      0.00000        23.57         2.67 2A 1.00     4  2016
